0:00:00,6.8
0:05:00,6.8
0:10:00,6.8
0:15:00,6.9
0:20:00,6.9
0:25:00,6.9
0:30:00,6.9
0:35:00,6.8
0:40:00,6.8
0:45:00,6.8
0:50:00,6.8
0:55:00,6.8
1:00:00,6.8
1:05:00,6.8
1:10:00,6.8
1:15:00,6.8
1:20:00,6.8
1:25:00,6.8
1:30:00,6.8
1:35:00,6.8
1:40:00,6.8
1:45:00,6.8
1:50:00,6.8
1:55:00,6.8
2:00:00,6.8
2:05:00,6.8
2:10:00,6.8
2:15:00,6.8
2:20:00,6.8
2:25:00,6.8
2:30:00,6.8
2:35:00,6.9
2:40:00,6.9
2:45:00,6.9
2:50:00,6.9
2:55:00,6.8
3:00:00,6.8
3:05:00,6.8
3:10:00,6.8
3:15:00,6.8
3:20:00,6.8
3:25:00,6.8
3:30:00,6.8
3:35:00,6.8
3:40:00,6.8
3:45:00,6.8
3:50:00,6.8
3:55:00,6.8
4:00:00,6.8
4:05:00,6.8
4:10:00,6.8
4:15:00,6.8
4:20:00,6.8
4:25:00,6.8
4:30:00,6.8
4:35:00,6.8
4:40:00,6.8
4:45:00,6.8
4:50:00,6.8
4:55:00,6.8
5:00:00,6.8
5:05:00,6.8
5:10:00,6.8
5:15:00,6.8
5:20:00,6.8
5:25:00,6.8
5:30:00,6.8
5:35:00,6.8
5:40:00,6.8
5:45:00,6.8
5:50:00,6.8
5:55:00,6.8
6:00:00,6.8
6:05:00,6.8
6:10:00,6.8
6:15:00,6.8
6:20:00,6.8
6:25:00,6.8
6:30:00,6.9
6:35:00,6.9
6:40:00,7.0
6:45:00,7.1
6:50:00,7.1
6:55:00,7.2
7:00:00,7.4
7:05:00,7.3
7:10:00,7.3
7:15:00,7.2
7:20:00,7.2
7:25:00,7.1
7:30:00,7.1
7:35:00,7.4
7:40:00,7.7
7:45:00,8.0
7:50:00,8.4
7:55:00,8.7
8:00:00,9.1
8:05:00,9.2
8:10:00,9.4
8:15:00,9.6
8:20:00,9.8
8:25:00,10.0
8:30:00,10.2
8:35:00,10.4
8:40:00,10.6
8:45:00,10.8
8:50:00,11.0
8:55:00,11.3
9:00:00,11.5
9:05:00,11.8
9:10:00,12.0
9:15:00,12.3
9:20:00,12.6
9:25:00,12.9
9:30:00,13.1
9:35:00,13.4
9:40:00,13.7
9:45:00,14.0
9:50:00,14.3
9:55:00,14.5
10:00:00,14.8
10:05:00,15.1
10:10:00,15.4
10:15:00,15.7
10:20:00,16.0
10:25:00,16.3
10:30:00,16.6
10:35:00,16.9
10:40:00,17.2
10:45:00,17.5
10:50:00,17.8
10:55:00,18.1
11:00:00,18.4
11:05:00,18.7
11:10:00,18.9
11:15:00,19.2
11:20:00,19.5
11:25:00,19.8
11:30:00,20.2
11:35:00,20.4
11:40:00,20.6
11:45:00,20.8
11:50:00,21.1
11:55:00,21.3
12:00:00,21.5
12:05:00,21.7
12:10:00,21.9
12:15:00,22.0
12:20:00,22.4
12:25:00,22.8
12:30:00,23.2
12:35:00,23.5
12:40:00,23.9
12:45:00,24.3
12:50:00,24.6
12:55:00,24.9
13:00:00,25.3
13:05:00,25.5
13:10:00,25.7
13:15:00,25.9
13:20:00,26.1
13:25:00,26.3
13:30:00,26.5
13:35:00,26.7
13:40:00,27.0
13:45:00,27.2
13:50:00,27.4
13:55:00,27.6
14:00:00,27.8
14:05:00,27.9
14:10:00,28.1
14:15:00,28.3
14:20:00,28.4
14:25:00,28.6
14:30:00,28.7
14:35:00,28.9
14:40:00,29.0
14:45:00,29.1
14:50:00,29.3
14:55:00,29.4
15:00:00,29.5
15:05:00,29.6
15:10:00,29.7
15:15:00,29.8
15:20:00,29.8
15:25:00,29.9
15:30:00,29.9
15:35:00,29.9
15:40:00,29.9
15:45:00,29.9
15:50:00,29.9
15:55:00,29.9
16:00:00,29.9
16:05:00,29.9
16:10:00,29.9
16:15:00,29.9
16:20:00,29.9
16:25:00,29.8
16:30:00,29.8
16:35:00,29.7
16:40:00,29.6
16:45:00,29.5
16:50:00,29.3
16:55:00,29.2
17:00:00,29.1
17:05:00,28.9
17:10:00,28.6
17:15:00,28.4
17:20:00,28.1
17:25:00,27.9
17:30:00,27.6
17:35:00,27.3
17:40:00,26.9
17:45:00,26.6
17:50:00,26.2
17:55:00,25.9
18:00:00,25.5
18:05:00,25.1
18:10:00,24.7
18:15:00,24.4
18:20:00,24.0
18:25:00,23.7
18:30:00,23.4
18:35:00,23.2
18:40:00,23.0
18:45:00,22.7
18:50:00,22.5
18:55:00,22.2
19:00:00,21.9
19:05:00,21.6
19:10:00,21.4
19:15:00,21.1
19:20:00,20.8
19:25:00,20.5
19:30:00,20.3
19:35:00,20.0
19:40:00,19.7
19:45:00,19.4
19:50:00,19.1
19:55:00,18.7
20:00:00,18.3
20:05:00,17.9
20:10:00,17.5
