0:00:00,7.4
0:05:00,7.4
0:10:00,7.6
0:15:00,7.8
0:20:00,7.8
0:25:00,7.7
0:30:00,7.7
0:35:00,7.8
0:40:00,7.7
0:45:00,7.7
0:50:00,7.8
0:55:00,7.9
1:00:00,7.7
1:05:00,7.8
1:10:00,7.9
1:15:00,7.9
1:20:00,7.9
1:25:00,7.9
1:30:00,8.0
1:35:00,8.0
1:40:00,8.0
1:45:00,7.9
1:50:00,7.9
1:55:00,7.8
2:00:00,7.8
2:05:00,7.8
2:10:00,7.8
2:15:00,7.8
2:20:00,7.8
2:25:00,7.7
2:30:00,7.7
2:35:00,7.7
2:40:00,7.7
2:45:00,7.7
2:50:00,7.7
2:55:00,7.7
3:00:00,7.7
3:05:00,7.7
3:10:00,7.7
3:15:00,7.7
3:20:00,7.7
3:25:00,7.7
3:30:00,7.7
3:35:00,7.7
3:40:00,7.7
3:45:00,7.8
3:50:00,7.8
3:55:00,7.8
4:00:00,7.7
4:05:00,7.9
4:10:00,7.8
4:15:00,7.8
4:20:00,7.9
4:25:00,7.9
4:30:00,7.9
4:35:00,8.0
4:40:00,8.0
4:45:00,7.9
4:50:00,8.1
4:55:00,8.1
5:00:00,8.1
5:05:00,8.2
5:10:00,8.2
5:15:00,8.1
5:20:00,8.2
5:25:00,8.2
5:30:00,8.3
5:35:00,8.3
5:40:00,8.3
5:45:00,8.3
5:50:00,8.3
5:55:00,8.4
6:00:00,8.5
6:05:00,8.4
6:10:00,8.4
6:15:00,8.5
6:20:00,8.4
6:25:00,8.4
6:30:00,8.4
6:35:00,8.4
6:40:00,8.4
6:45:00,8.4
6:50:00,8.5
6:55:00,8.5
7:00:00,8.4
7:05:00,8.3
7:10:00,8.3
7:15:00,8.3
7:20:00,8.3
7:25:00,8.4
7:30:00,8.4
7:35:00,8.4
7:40:00,8.4
7:45:00,8.5
7:50:00,8.4
7:55:00,8.5
8:00:00,8.4
8:05:00,8.4
8:10:00,8.4
8:15:00,8.5
8:20:00,8.5
8:25:00,8.5
8:30:00,8.4
8:35:00,8.4
8:40:00,8.5
8:45:00,8.4
8:50:00,8.5
8:55:00,8.5
9:00:00,8.4
9:05:00,8.4
9:10:00,8.5
9:15:00,8.4
9:20:00,8.5
9:25:00,8.4
9:30:00,8.6
9:35:00,8.6
9:40:00,8.5
9:45:00,8.5
9:50:00,8.6
9:55:00,8.6
10:00:00,8.6
10:05:00,8.6
10:10:00,8.6
10:15:00,8.6
10:20:00,8.7
10:25:00,8.7
10:30:00,8.6
10:35:00,8.5
10:40:00,8.7
10:45:00,8.7
10:50:00,8.7
10:55:00,8.8
11:00:00,8.7
11:05:00,8.6
11:10:00,8.7
11:15:00,8.6
11:20:00,8.8
11:25:00,8.8
11:30:00,8.8
11:35:00,8.8
11:40:00,8.9
11:45:00,8.8
11:50:00,8.9
11:55:00,8.9
12:00:00,8.8
12:05:00,8.9
12:10:00,8.9
12:15:00,9.0
12:20:00,9.0
12:25:00,9.2
12:30:00,9.2
12:35:00,9.4
12:40:00,9.3
12:45:00,9.5
12:50:00,9.5
12:55:00,9.5
13:00:00,9.6
13:05:00,9.6
13:10:00,9.6
13:15:00,9.6
13:20:00,9.7
13:25:00,9.7
13:30:00,9.7
13:35:00,9.8
13:40:00,9.8
13:45:00,9.9
13:50:00,10.0
13:55:00,9.9
14:00:00,9.9
14:05:00,10.1
14:10:00,10.5
14:15:00,10.6
14:20:00,10.6
14:25:00,10.7
14:30:00,10.7
14:35:00,10.8
14:40:00,10.8
14:45:00,10.9
14:50:00,10.8
14:55:00,11.0
15:00:00,11.2
15:05:00,11.5
15:10:00,11.3
15:15:00,11.2
15:20:00,11.2
15:25:00,11.0
